Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
745,67,Male,Boots,Footwear,211,Spain,XL,Charcoal,Spring,4.6,Yes,Next Day Air,Yes,48,Debit Card,Bi-Weekly
3894,21,Female,Hat,Accessories,408,Spain,M,White,Fall,2,No,Store Pickup,No,12,Bank Transfer,Bi-Weekly
2655,23,Female,Coat,Outerwear,127,Portugal,S,Pink,Fall,3.6,No,Next Day Air,No,49,PayPal,Annually
2093,42,Male,Sandals,Footwear,227,Italy,S,Silver,Fall,4.7,No,Next Day Air,No,47,Bank Transfer,Weekly
1737,57,Male,Shorts,Clothing,400,Switzerland,M,Purple,Summer,2,No,2-Day Shipping,No,17,Cash,Quarterly
1344,68,Male,Sneakers,Footwear,176,Austria,XL,Indigo,Spring,3.1,No,Standard,Yes,16,Bank Transfer,Monthly
4772,50,Female,Shoes,Clothing,315,Netherlands,L,Black,Spring,5,Yes,Standard,No,2,Credit Card,Weekly
5040,27,Male,Watch,Electronics,452,Germany,XL,Green,Winter,2.3,No,Express,No,32,Credit Card,Quarterly
2884,22,Female,Socks,Clothing,151,Spain,S,Silver,Spring,2.7,No,Standard,No,41,PayPal,Weekly
3480,46,Female,Sweater,Clothing,54,Portugal,L,Orange,Summer,2.3,No,Standard,No,46,Cash,Monthly
3713,51,Female,Blouse,Clothing,48,Austria,S,Turquoise,Spring,3,No,2-Day Shipping,No,5,PayPal,Quarterly
4131,44,Male,Phone,Electronics,471,Spain,M,Red,Spring,1.4,No,Standard,Yes,36,Credit Card,Weekly
4140,70,Female,Headphones,Electronics,498,Italy,M,White,Spring,3.1,No,Express,No,34,Cash,Weekly
2605,47,Male,Sweater,Clothing,372,Belgium,S,Beige,Spring,2.6,No,Store Pickup,No,6,Debit Card,Weekly
1923,18,Male,Gloves,Accessories,318,Portugal,L,Peach,Summer,4.9,No,Standard,No,40,PayPal,Monthly
2703,70,Female,Shoes,Footwear,484,Italy,XL,Gray,Fall,3.2,No,Next Day Air,No,27,Debit Card,Fortnightly
522,36,Male,Shorts,Clothing,243,Belgium,XL,Gold,Winter,1.7,Yes,Standard,Yes,10,Bank Transfer,Annually
1196,25,Male,Scarf,Accessories,467,Netherlands,M,White,Winter,3,No,2-Day Shipping,Yes,48,Venmo,Monthly
342,20,Male,Hat,Accessories,91,Italy,S,Blue,Summer,2.5,Yes,Store Pickup,Yes,36,Debit Card,Bi-Weekly
3100,42,Female,Shirt,Clothing,335,Belgium,M,Maroon,Fall,3.6,No,Free Shipping,No,48,Bank Transfer,Bi-Weekly
1535,55,Male,Blouse,Clothing,201,Netherlands,S,Green,Summer,2.1,No,Free Shipping,Yes,36,Venmo,Fortnightly
3821,34,Female,Belt,Accessories,250,Spain,M,Purple,Winter,2.5,No,Standard,No,27,Debit Card,Quarterly
1461,70,Male,Boots,Footwear,41,Germany,S,Violet,Fall,1.7,No,Standard,Yes,9,Venmo,Bi-Weekly
2558,70,Male,Shorts,Clothing,221,Portugal,L,Cyan,Spring,3.2,No,Standard,No,40,PayPal,Fortnightly
4065,23,Male,Phone,Accessories,253,France,L,Blue,Autumn,2.2,Yes,Standard,Yes,38,Debit Card,Quarterly
2082,24,Male,Coat,Outerwear,110,Belgium,M,Cyan,Spring,4,No,Standard,No,45,Bank Transfer,Bi-Weekly
1871,43,Male,Blouse,Clothing,250,Belgium,XL,Violet,Spring,2.7,No,Store Pickup,No,26,Debit Card,Fortnightly
1301,67,Male,T-shirt,Clothing,471,Belgium,S,Charcoal,Spring,4.3,No,Next Day Air,Yes,38,Credit Card,Every 3 Months
873,56,Male,Jeans,Clothing,478,France,M,Pink,Spring,4.8,Yes,Standard,Yes,32,Cash,Quarterly
4031,44,Non-Binary,Shoes,Clothing,138,France,M,White,Spring,4.2,Yes,Express,No,9,Credit Card,Monthly
1036,61,Male,Blouse,Clothing,31,Portugal,L,Brown,Fall,1.5,Yes,Express,Yes,16,Venmo,Annually
3260,57,Female,Hat,Accessories,421,Portugal,L,Indigo,Fall,3.7,No,2-Day Shipping,No,48,Debit Card,Every 3 Months
240,49,Male,Pants,Clothing,287,Portugal,XL,Yellow,Summer,4,Yes,Express,Yes,44,Credit Card,Bi-Weekly
194,36,Male,Belt,Accessories,53,Spain,S,Silver,Fall,2.1,Yes,Standard,Yes,17,Venmo,Annually
2122,43,Male,Backpack,Accessories,452,Italy,XL,Olive,Winter,2.3,No,2-Day Shipping,No,32,Bank Transfer,Monthly
2652,51,Male,Sneakers,Footwear,69,Netherlands,XL,Cyan,Summer,4.4,No,Store Pickup,No,31,PayPal,Quarterly
1205,67,Male,Belt,Accessories,241,Austria,M,Pink,Spring,3.2,No,2-Day Shipping,Yes,33,Credit Card,Every 3 Months
1431,48,Male,Sandals,Footwear,419,Belgium,XL,Orange,Summer,4.8,No,Free Shipping,Yes,48,Credit Card,Fortnightly
2113,43,Male,Belt,Accessories,89,Spain,M,Lavender,Fall,4.5,No,2-Day Shipping,No,47,Cash,Fortnightly
1983,41,Male,Sunglasses,Accessories,122,Portugal,L,Turquoise,Summer,2.4,No,2-Day Shipping,No,10,PayPal,Monthly
5074,24,Non-Binary,Laptop,Accessories,42,Austria,S,White,Winter,2.3,Yes,Standard,No,23,Cash,Weekly
1513,60,Male,Sneakers,Footwear,336,France,L,Silver,Winter,3.4,No,Standard,Yes,13,PayPal,Bi-Weekly
31,57,Male,Jewelry,Accessories,132,Germany,S,Black,Winter,2,Yes,Standard,Yes,20,Credit Card,Monthly
1712,21,Male,T-shirt,Clothing,250,France,L,Lavender,Spring,1.7,No,Express,No,38,Credit Card,Monthly
948,57,Male,Blouse,Clothing,170,Austria,M,Charcoal,Winter,3.3,Yes,Store Pickup,Yes,19,Cash,Every 3 Months
3488,25,Female,Sandals,Footwear,249,Portugal,S,Beige,Fall,1.8,No,Store Pickup,No,3,Bank Transfer,Annually
4573,23,Male,Bag,Accessories,159,Belgium,XL,Black,Winter,2.7,No,Express,Yes,31,Credit Card,Quarterly
4211,58,Non-Binary,Laptop,Accessories,91,Switzerland,XL,Green,Summer,4.2,Yes,Standard,No,49,Credit Card,Weekly
1316,56,Male,Shorts,Clothing,294,Spain,XL,Green,Spring,3.2,No,2-Day Shipping,Yes,9,Debit Card,Quarterly
1924,64,Male,Sandals,Footwear,344,Germany,L,Blue,Summer,4.8,No,Standard,No,10,Cash,Annually
2373,50,Male,Boots,Footwear,101,Italy,L,Silver,Spring,4.5,No,Express,No,21,PayPal,Fortnightly
4407,33,Male,Bag,Accessories,482,Netherlands,S,White,Autumn,4.1,Yes,Standard,Yes,50,Credit Card,Monthly
4839,43,Male,Bag,Electronics,359,Spain,S,White,Autumn,4.2,Yes,Standard,Yes,30,PayPal,Quarterly
1281,30,Male,Pants,Clothing,17,Italy,XL,White,Winter,1.2,No,2-Day Shipping,Yes,3,Venmo,Every 3 Months
4727,28,Non-Binary,Shirt,Electronics,175,Belgium,L,White,Winter,3.4,Yes,Standard,No,35,Credit Card,Weekly
943,26,Male,Dress,Clothing,265,Switzerland,XL,Cyan,Winter,2.8,Yes,Express,Yes,45,PayPal,Bi-Weekly
3237,63,Female,Belt,Accessories,125,Portugal,S,Olive,Fall,1.5,No,Next Day Air,No,18,Cash,Monthly
1320,65,Male,Sunglasses,Accessories,461,Portugal,M,Magenta,Spring,1.7,No,Standard,Yes,3,Bank Transfer,Weekly
4749,59,Female,Watch,Clothing,51,Italy,S,White,Summer,3.7,Yes,Express,No,36,Credit Card,Weekly
495,38,Male,Boots,Footwear,80,Switzerland,L,Indigo,Winter,2.3,Yes,Express,Yes,5,Debit Card,Weekly
5093,28,Non-Binary,Phone,Electronics,77,France,L,Black,Spring,4.9,No,Express,Yes,31,Credit Card,Monthly
857,55,Male,Shirt,Clothing,444,Germany,M,Gold,Summer,4.4,Yes,Express,Yes,31,Debit Card,Fortnightly
2611,66,Male,Jeans,Clothing,58,Italy,XL,Violet,Spring,1.3,No,Express,No,27,Cash,Quarterly
1013,28,Male,Sandals,Footwear,357,Netherlands,XL,Teal,Summer,4.8,Yes,Express,Yes,30,Credit Card,Annually
3196,68,Female,Sunglasses,Accessories,222,Germany,XL,Red,Spring,1.3,No,Next Day Air,No,18,Credit Card,Quarterly
1603,54,Male,Sunglasses,Accessories,449,Germany,S,Charcoal,Winter,2.8,No,Free Shipping,Yes,14,Venmo,Fortnightly
2782,65,Female,Sandals,Footwear,290,Spain,L,Blue,Spring,2.4,No,Standard,No,35,PayPal,Weekly
1660,53,Male,Gloves,Accessories,233,Netherlands,L,Black,Fall,1.6,No,Next Day Air,Yes,9,Venmo,Annually
2143,47,Male,Hat,Accessories,219,France,L,Maroon,Winter,1.8,No,Next Day Air,No,18,Venmo,Quarterly
4187,44,Male,Phone,Clothing,221,France,L,Green,Summer,2.2,Yes,Express,Yes,50,Credit Card,Monthly
1053,60,Male,Shoes,Footwear,242,Germany,XL,Pink,Fall,2.4,Yes,2-Day Shipping,Yes,1,Credit Card,Fortnightly
2720,69,Female,Hoodie,Clothing,114,Portugal,L,Peach,Fall,4.6,No,Free Shipping,No,30,Bank Transfer,Monthly
4735,56,Non-Binary,Phone,Accessories,111,Spain,S,Blue,Summer,3.5,Yes,Standard,No,2,Debit Card,Weekly
2589,44,Male,Backpack,Accessories,393,Italy,XL,Peach,Summer,1.3,No,Free Shipping,No,30,Venmo,Bi-Weekly
4858,20,Non-Binary,Watch,Electronics,306,France,S,Black,Winter,4.6,No,Express,Yes,25,Cash,Weekly
4536,41,Male,Watch,Accessories,174,Portugal,XL,Blue,Summer,2.7,No,Standard,No,26,Cash,Weekly
5076,53,Male,Bag,Clothing,299,Switzerland,XL,White,Summer,2.5,No,Standard,Yes,43,Credit Card,Monthly
590,28,Male,Shirt,Clothing,50,Germany,XL,Orange,Fall,1.7,Yes,2-Day Shipping,Yes,12,PayPal,Annually
4429,42,Non-Binary,Laptop,Electronics,246,Spain,S,Blue,Spring,3.9,Yes,Standard,Yes,5,Debit Card,Weekly
128,24,Male,Sweater,Clothing,279,France,L,Gray,Winter,3.8,Yes,Next Day Air,Yes,24,Credit Card,Weekly
1870,18,Male,Blouse,Clothing,389,Germany,XL,Beige,Spring,4.9,No,2-Day Shipping,No,45,Debit Card,Every 3 Months
1948,59,Male,Shirt,Clothing,396,Switzerland,XL,Gray,Summer,2.6,No,Store Pickup,No,25,PayPal,Monthly
932,24,Male,Coat,Outerwear,74,Belgium,M,Silver,Winter,1.5,Yes,Standard,Yes,28,Bank Transfer,Fortnightly
3299,65,Female,Jacket,Outerwear,402,Netherlands,XL,Brown,Fall,1.7,No,Express,No,7,Bank Transfer,Every 3 Months
2819,46,Female,Shorts,Clothing,128,Germany,L,Turquoise,Fall,1.4,No,Next Day Air,No,44,Debit Card,Annually
2715,53,Female,Sweater,Clothing,496,Austria,M,Olive,Winter,4.1,No,Store Pickup,No,37,Credit Card,Bi-Weekly
208,62,Male,Gloves,Accessories,308,Germany,M,Silver,Summer,2.1,Yes,Express,Yes,14,Bank Transfer,Bi-Weekly
2234,38,Male,Blouse,Clothing,23,Netherlands,S,Gray,Summer,2.5,No,Express,No,29,Credit Card,Monthly
3055,42,Female,Boots,Footwear,36,Italy,L,Magenta,Summer,1.1,No,2-Day Shipping,No,48,Venmo,Monthly
1457,59,Male,Coat,Outerwear,213,Belgium,L,Olive,Spring,2.3,No,Store Pickup,Yes,46,PayPal,Every 3 Months
2467,32,Male,Shorts,Clothing,367,Netherlands,L,Pink,Summer,1.1,No,Express,No,22,Cash,Annually
2833,29,Female,Scarf,Accessories,422,Netherlands,XL,Magenta,Summer,3.1,No,Standard,No,32,PayPal,Quarterly
2006,18,Male,Sandals,Footwear,249,France,XL,Cyan,Winter,2.2,No,Store Pickup,No,30,PayPal,Fortnightly
1597,42,Male,Jewelry,Accessories,302,Belgium,XL,Pink,Fall,1.1,No,Store Pickup,Yes,41,Debit Card,Monthly
1803,57,Male,Shorts,Clothing,435,Austria,L,Turquoise,Winter,4,No,Store Pickup,No,49,Venmo,Bi-Weekly
2012,57,Male,Sandals,Footwear,484,Germany,XL,Beige,Spring,4.9,No,Express,No,26,Bank Transfer,Monthly
2158,41,Male,Handbag,Accessories,105,Switzerland,S,Turquoise,Winter,4.1,No,Next Day Air,No,10,Venmo,Fortnightly
4826,66,Non-Binary,Headphones,Accessories,151,Germany,M,White,Autumn,2.6,No,Express,Yes,20,PayPal,Quarterly
3736,38,Female,Sandals,Footwear,382,Italy,XL,Orange,Spring,4,No,2-Day Shipping,No,31,PayPal,Annually
1549,69,Male,Dress,Clothing,207,France,S,Silver,Summer,4,No,Store Pickup,Yes,17,Bank Transfer,Weekly
87,24,Male,Hoodie,Clothing,205,Germany,L,Pink,Spring,3.5,Yes,2-Day Shipping,Yes,46,Cash,Bi-Weekly
4547,66,Female,Watch,Electronics,471,France,L,Green,Spring,1.3,Yes,Standard,Yes,9,Credit Card,Quarterly
4580,53,Non-Binary,Headphones,Clothing,159,Austria,L,Green,Summer,3.6,No,Express,No,9,Credit Card,Quarterly
646,62,Male,Hoodie,Clothing,115,Belgium,L,Purple,Summer,4.7,Yes,Express,Yes,1,Venmo,Bi-Weekly
2527,47,Male,Shorts,Clothing,197,Portugal,S,Peach,Spring,2.4,No,Express,No,17,PayPal,Bi-Weekly
2714,19,Female,Coat,Outerwear,251,Belgium,M,Magenta,Fall,4,No,2-Day Shipping,No,9,Debit Card,Annually
4403,70,Non-Binary,Bag,Clothing,481,Spain,L,Green,Winter,4.6,Yes,Express,No,31,PayPal,Weekly
2080,32,Male,Jeans,Clothing,497,Spain,XL,Violet,Summer,4.8,No,Next Day Air,No,32,PayPal,Quarterly
2107,60,Male,Jewelry,Accessories,276,Spain,XL,Gray,Fall,4.7,No,Standard,No,25,Credit Card,Every 3 Months
3796,45,Female,Gloves,Accessories,422,Austria,XL,Charcoal,Spring,2.3,No,Express,No,21,Cash,Weekly
1675,35,Male,Coat,Outerwear,464,Netherlands,S,Peach,Winter,4.5,No,Free Shipping,Yes,4,Debit Card,Fortnightly
3071,52,Female,Shoes,Footwear,73,Austria,S,Red,Fall,3.3,No,Free Shipping,No,24,PayPal,Bi-Weekly
4181,34,Female,Phone,Electronics,242,Switzerland,S,Blue,Spring,2.3,No,Standard,Yes,24,Credit Card,Monthly
3334,55,Female,Jeans,Clothing,316,Germany,M,Violet,Spring,3.2,No,Express,No,4,PayPal,Monthly
1082,62,Male,Belt,Accessories,261,Italy,XL,Brown,Spring,2.5,No,Standard,Yes,11,Credit Card,Annually
262,21,Male,Jeans,Clothing,69,Austria,M,Magenta,Winter,1.4,Yes,Standard,Yes,17,Credit Card,Annually
2528,19,Male,Pants,Clothing,95,Austria,L,Gold,Fall,4.6,No,Express,No,44,Bank Transfer,Every 3 Months
2763,58,Female,T-shirt,Clothing,99,Belgium,M,Charcoal,Fall,3.6,No,Store Pickup,No,9,Debit Card,Every 3 Months
1131,67,Male,Jewelry,Accessories,127,Austria,M,Lavender,Summer,1.4,No,Standard,Yes,20,PayPal,Bi-Weekly
4376,64,Female,Shirt,Accessories,193,Portugal,S,Red,Autumn,1.1,No,Express,No,46,Credit Card,Monthly
2380,40,Male,Hat,Accessories,129,Spain,S,Peach,Spring,1.5,No,2-Day Shipping,No,13,Debit Card,Monthly
1242,58,Male,Hoodie,Clothing,493,Switzerland,L,Pink,Winter,1.1,No,Express,Yes,11,Credit Card,Weekly
4702,26,Female,Shoes,Clothing,477,Germany,M,Black,Spring,2,Yes,Express,No,25,PayPal,Monthly
3091,29,Female,Shirt,Clothing,60,Belgium,M,Peach,Summer,2.5,No,Store Pickup,No,2,Bank Transfer,Quarterly
1957,70,Male,Socks,Clothing,32,Switzerland,XL,Pink,Winter,2.4,No,Express,No,3,Credit Card,Fortnightly
921,37,Male,Belt,Accessories,468,Belgium,M,Gold,Summer,3,Yes,Free Shipping,Yes,25,Cash,Weekly
2924,28,Female,Shirt,Clothing,477,Portugal,XL,Magenta,Spring,2.2,No,2-Day Shipping,No,31,Cash,Quarterly
4521,31,Non-Binary,Bag,Electronics,92,France,S,Black,Spring,2.2,No,Express,No,46,PayPal,Weekly
3131,52,Female,Pants,Clothing,147,France,XL,Yellow,Summer,3.6,No,Store Pickup,No,14,Venmo,Every 3 Months
2231,52,Male,Sneakers,Footwear,314,Spain,XL,Teal,Spring,1.7,No,Express,No,4,Venmo,Fortnightly
460,63,Male,Hat,Accessories,272,Spain,L,Black,Winter,4.7,Yes,Standard,Yes,22,PayPal,Fortnightly
2246,49,Male,Socks,Clothing,494,Germany,M,Gray,Fall,2.6,No,Free Shipping,No,3,PayPal,Fortnightly
276,48,Male,Backpack,Accessories,475,France,L,Lavender,Winter,3.9,Yes,Express,Yes,22,Credit Card,Weekly
866,64,Male,Blouse,Clothing,343,Belgium,L,Charcoal,Winter,2.5,Yes,Store Pickup,Yes,20,Venmo,Annually
86,53,Male,Sunglasses,Accessories,233,Spain,XL,Charcoal,Winter,1.2,Yes,Next Day Air,Yes,16,Debit Card,Bi-Weekly
3094,29,Female,Socks,Clothing,441,France,XL,Red,Summer,1.4,No,Store Pickup,No,25,Cash,Every 3 Months
2593,23,Male,Shorts,Clothing,400,Portugal,XL,Peach,Summer,2.7,No,Store Pickup,No,30,Venmo,Quarterly
3757,64,Female,Skirt,Clothing,73,France,S,Teal,Spring,4.8,No,Express,No,5,Debit Card,Bi-Weekly
3431,67,Female,Socks,Clothing,446,Italy,XL,Lavender,Winter,1.4,No,Next Day Air,No,45,Bank Transfer,Every 3 Months
971,45,Male,Jeans,Clothing,300,Italy,M,Maroon,Winter,1.7,Yes,Free Shipping,Yes,25,Cash,Monthly
2531,25,Male,Skirt,Clothing,222,Spain,XL,Cyan,Spring,4.4,No,Free Shipping,No,13,Debit Card,Weekly
3462,51,Female,Shoes,Footwear,386,Belgium,XL,Maroon,Spring,2,No,Standard,No,41,Cash,Quarterly
4779,36,Non-Binary,Headphones,Electronics,87,Switzerland,M,Black,Winter,1.9,Yes,Express,No,21,Cash,Quarterly
1591,54,Male,Jeans,Clothing,42,Spain,L,Pink,Winter,3.3,No,Free Shipping,Yes,18,PayPal,Annually
2066,27,Male,Sneakers,Footwear,461,Spain,S,Blue,Spring,3.4,No,Free Shipping,No,9,Bank Transfer,Bi-Weekly
2455,32,Male,Gloves,Accessories,231,France,M,Magenta,Winter,4.3,No,Express,No,49,Venmo,Annually
1188,56,Male,Hat,Accessories,31,Austria,L,Maroon,Fall,4.2,No,Express,Yes,15,Credit Card,Every 3 Months
3503,31,Female,Backpack,Accessories,453,Italy,M,Green,Fall,4.7,No,Next Day Air,No,8,Bank Transfer,Quarterly
973,61,Male,Sneakers,Footwear,192,France,S,Gold,Winter,1.9,Yes,Standard,Yes,21,Credit Card,Weekly
1763,36,Male,Sandals,Footwear,180,Italy,L,Brown,Summer,3.7,No,Express,No,12,Bank Transfer,Fortnightly
901,54,Male,Hat,Accessories,411,Italy,S,Gray,Fall,2.4,Yes,Free Shipping,Yes,45,Bank Transfer,Quarterly
4206,57,Female,Shirt,Electronics,196,Spain,S,Blue,Spring,2.6,No,Express,No,44,Cash,Quarterly
1177,36,Male,Dress,Clothing,123,Switzerland,M,Red,Winter,1.6,No,Free Shipping,Yes,25,PayPal,Quarterly
2423,30,Male,Jewelry,Accessories,40,Belgium,S,Peach,Winter,2.2,No,Store Pickup,No,30,Credit Card,Weekly
4265,63,Non-Binary,Bag,Accessories,112,Spain,L,Green,Spring,4.2,Yes,Standard,Yes,26,Debit Card,Monthly
372,27,Male,Sneakers,Footwear,191,Belgium,M,Pink,Winter,3.2,Yes,2-Day Shipping,Yes,42,PayPal,Monthly
3399,54,Female,Jeans,Clothing,116,Netherlands,S,Pink,Winter,1.2,No,Standard,No,42,Cash,Fortnightly
1372,40,Male,Pants,Clothing,446,Italy,L,Charcoal,Spring,1.3,No,Store Pickup,Yes,7,Credit Card,Monthly
189,50,Male,Hoodie,Clothing,209,Germany,XL,Pink,Spring,1.4,Yes,Express,Yes,26,Bank Transfer,Bi-Weekly
3084,22,Female,Pants,Clothing,460,Italy,XL,Purple,Summer,4.6,No,Store Pickup,No,33,PayPal,Quarterly
650,53,Male,Pants,Clothing,290,Spain,L,Orange,Spring,3.6,Yes,Store Pickup,Yes,45,PayPal,Every 3 Months
4294,25,Non-Binary,Watch,Electronics,145,Spain,S,Red,Spring,1.6,No,Standard,Yes,41,Cash,Quarterly
1888,64,Male,Hoodie,Clothing,441,Portugal,XL,Gold,Fall,2,No,Express,No,28,PayPal,Monthly
4393,48,Male,Shoes,Electronics,405,Belgium,XL,White,Autumn,1.9,No,Express,Yes,44,Debit Card,Weekly
1146,31,Male,Sneakers,Footwear,107,Portugal,S,Pink,Summer,4.5,No,Express,Yes,21,Cash,Every 3 Months
3236,27,Female,Belt,Accessories,16,Netherlands,XL,Green,Summer,3.6,No,Free Shipping,No,25,Venmo,Monthly
4982,66,Female,Shoes,Accessories,92,Italy,XL,White,Spring,1.1,Yes,Express,Yes,16,Credit Card,Weekly
2672,37,Female,Sandals,Footwear,467,France,M,Gray,Winter,1.5,No,2-Day Shipping,No,28,PayPal,Every 3 Months
3344,24,Female,Shorts,Clothing,229,France,M,Green,Winter,3.6,No,2-Day Shipping,No,32,Cash,Bi-Weekly
2824,26,Female,Dress,Clothing,302,Netherlands,L,Olive,Summer,1.1,No,Standard,No,46,Debit Card,Bi-Weekly
4216,56,Female,Bag,Accessories,66,Portugal,L,Red,Summer,4.9,Yes,Standard,No,11,PayPal,Monthly
2371,51,Male,Shoes,Footwear,466,Italy,L,Black,Spring,3.9,No,Store Pickup,No,2,Venmo,Weekly
4112,51,Female,Headphones,Electronics,403,Portugal,S,Blue,Winter,4.5,Yes,Express,No,21,Debit Card,Monthly
4490,34,Female,Shoes,Electronics,327,Spain,XL,White,Summer,1.5,Yes,Express,No,17,PayPal,Monthly
308,29,Male,Gloves,Accessories,452,Netherlands,M,Orange,Winter,4.5,Yes,Free Shipping,Yes,4,Credit Card,Every 3 Months
3152,52,Female,T-shirt,Clothing,22,Portugal,L,Orange,Fall,4,No,2-Day Shipping,No,28,Bank Transfer,Quarterly
543,27,Male,Boots,Footwear,262,Netherlands,XL,Teal,Spring,3.3,Yes,Next Day Air,Yes,44,Cash,Bi-Weekly
2920,64,Female,Shoes,Footwear,152,Portugal,XL,Charcoal,Winter,2.7,No,Standard,No,11,Debit Card,Monthly
3663,69,Female,Shorts,Clothing,69,Austria,L,Indigo,Spring,1.8,No,Next Day Air,No,36,Debit Card,Weekly
859,19,Male,Jacket,Outerwear,404,Portugal,S,Olive,Fall,3.9,Yes,Free Shipping,Yes,10,PayPal,Weekly
1422,68,Male,Dress,Clothing,118,Netherlands,L,Gold,Spring,3,No,Standard,Yes,35,Bank Transfer,Fortnightly
1085,34,Male,T-shirt,Clothing,449,Switzerland,L,Purple,Fall,4.2,No,Next Day Air,Yes,1,Cash,Quarterly
1121,22,Male,Sneakers,Footwear,329,France,L,Magenta,Winter,3.3,No,Next Day Air,Yes,6,Debit Card,Monthly
2984,60,Female,Pants,Clothing,103,Netherlands,L,Charcoal,Winter,1.5,No,2-Day Shipping,No,49,Credit Card,Quarterly
2657,52,Female,Shorts,Clothing,488,France,XL,Yellow,Winter,3.1,No,Express,No,43,Bank Transfer,Fortnightly
2288,66,Male,Blouse,Clothing,336,Switzerland,L,Green,Summer,1.5,No,Store Pickup,No,13,Debit Card,Annually
647,51,Male,Boots,Footwear,216,Portugal,XL,Pink,Spring,2.1,Yes,Standard,Yes,47,Venmo,Bi-Weekly
839,33,Male,Coat,Outerwear,327,Netherlands,M,Gray,Spring,1.9,Yes,Express,Yes,22,Credit Card,Annually
2180,49,Male,Socks,Clothing,347,Germany,L,Lavender,Fall,3.8,No,Next Day Air,No,12,PayPal,Monthly
868,37,Male,Jacket,Outerwear,71,Switzerland,S,Turquoise,Spring,4.9,Yes,Free Shipping,Yes,26,Bank Transfer,Fortnightly
1653,65,Male,Sweater,Clothing,156,Belgium,M,Orange,Summer,2.5,No,Next Day Air,Yes,41,Bank Transfer,Fortnightly
17,25,Male,Sunglasses,Accessories,179,Netherlands,S,Gray,Spring,2.4,Yes,Next Day Air,Yes,31,Debit Card,Bi-Weekly
2493,50,Male,Sunglasses,Accessories,442,Portugal,L,Silver,Summer,2.9,No,Next Day Air,No,8,Bank Transfer,Bi-Weekly
292,57,Male,Dress,Clothing,348,Portugal,L,Violet,Fall,4.3,Yes,Next Day Air,Yes,24,Bank Transfer,Monthly
4008,33,Non-Binary,Watch,Clothing,147,Portugal,M,Black,Autumn,4.6,No,Express,No,43,PayPal,Weekly
3315,55,Female,Socks,Clothing,401,Austria,S,Violet,Spring,3.2,No,Standard,No,19,Credit Card,Quarterly
4379,70,Female,Shoes,Electronics,421,Netherlands,S,Green,Summer,3.1,Yes,Express,Yes,41,PayPal,Monthly
4098,60,Male,Shoes,Electronics,71,Belgium,M,Black,Spring,4,No,Standard,No,16,Debit Card,Quarterly
3374,70,Female,Sandals,Footwear,381,France,L,Purple,Spring,1.4,No,Store Pickup,No,2,Debit Card,Every 3 Months
1697,31,Male,Sunglasses,Accessories,122,Italy,L,Turquoise,Spring,4.5,No,Free Shipping,No,50,Credit Card,Bi-Weekly
4831,66,Female,Phone,Clothing,335,Netherlands,L,Black,Spring,4.4,No,Express,Yes,33,Credit Card,Monthly
2198,33,Male,Boots,Footwear,471,Belgium,XL,Indigo,Summer,2.9,No,2-Day Shipping,No,26,Venmo,Monthly
704,63,Male,Dress,Clothing,106,Switzerland,S,Pink,Summer,1.2,Yes,Standard,Yes,20,Venmo,Weekly
2771,50,Female,Boots,Footwear,415,Portugal,S,Blue,Fall,1.4,No,Express,No,47,Bank Transfer,Quarterly
1629,45,Male,Dress,Clothing,270,Italy,XL,Teal,Winter,4.7,No,Next Day Air,Yes,40,Cash,Monthly
2210,42,Male,Sandals,Footwear,196,France,L,Beige,Summer,3.2,No,2-Day Shipping,No,17,Bank Transfer,Quarterly
2825,39,Female,Hat,Accessories,390,Netherlands,XL,Purple,Fall,2.6,No,Free Shipping,No,17,Debit Card,Quarterly
3748,26,Female,Sweater,Clothing,396,Italy,S,Olive,Spring,3.7,No,Store Pickup,No,2,Bank Transfer,Bi-Weekly
980,64,Male,Hat,Accessories,205,Belgium,XL,Brown,Fall,2.6,Yes,Store Pickup,Yes,32,Debit Card,Monthly
4733,26,Female,Shoes,Clothing,31,Netherlands,S,Red,Spring,2,No,Standard,No,9,Credit Card,Monthly
1182,61,Male,Shorts,Clothing,277,Switzerland,M,Teal,Summer,4.8,No,Free Shipping,Yes,25,Bank Transfer,Quarterly
355,58,Male,Jewelry,Accessories,35,Belgium,XL,Olive,Fall,2.6,Yes,Free Shipping,Yes,39,Venmo,Weekly
3068,70,Female,Belt,Accessories,384,Austria,S,Gray,Spring,1.9,No,Free Shipping,No,24,Cash,Weekly
1136,65,Male,Skirt,Clothing,402,Netherlands,XL,Peach,Winter,4.1,No,2-Day Shipping,Yes,49,Bank Transfer,Quarterly
5006,52,Male,Headphones,Accessories,271,Switzerland,M,Black,Winter,5,No,Express,No,9,Credit Card,Quarterly
193,46,Male,Shoes,Footwear,227,Switzerland,XL,Turquoise,Summer,4.4,Yes,Express,Yes,17,PayPal,Bi-Weekly
3161,28,Female,Backpack,Accessories,311,Spain,XL,Turquoise,Fall,3.4,No,Next Day Air,No,8,Cash,Fortnightly
1751,31,Male,Sunglasses,Accessories,48,France,XL,White,Fall,3.8,No,Express,No,49,Venmo,Every 3 Months
484,23,Male,Hoodie,Clothing,381,France,L,White,Fall,4.1,Yes,Store Pickup,Yes,19,Debit Card,Weekly
